Thymus capitatus,0.005660377358490566
Thapsia garganica,0.0037735849056603774
Echium,0.0037735849056603774
Geranium rotundifolium,0.0037735849056603774
Sisymbrium orientale,0.0037735849056603774
Diospyros,0.0037735849056603774
Tremastelma,0.0037735849056603774
Gaylussacia baccata,0.0037735849056603774
Vaccinium myrtilloides,0.0037735849056603774
Heliotropium,0.0037735849056603774
Ligustrum obtusifolium,0.0037735849056603774
Sideroxylon,0.0037735849056603774
Datura stramonium,0.0037735849056603774
Reichardia picroides,0.0037735849056603774
Echinops,0.0037735849056603774
Hypochaeris,0.0037735849056603774
Eruca vesicaria,0.0037735849056603774
Erodium malacoides,0.0037735849056603774
Erythronium albidum,0.0037735849056603774
Borreria,0.0037735849056603774
Cayratia japonica,0.0037735849056603774
Carduus pycnocephalus,0.0037735849056603774
Euphorbia,0.0037735849056603774
Salvia verbenaca,0.0037735849056603774
Pterocephalus papposus,0.0037735849056603774
Erodium cicutarium,0.0037735849056603774
Polygonum thunbergii,0.0037735849056603774
Petrorhagia dubia,0.0037735849056603774
Asphodelus aestivus,0.0037735849056603774
Rubus deliciosus,0.0037735849056603774
Brucea javanica,0.0037735849056603774
Fumana,0.0037735849056603774
Astragalus monspessulanus,0.0037735849056603774
Heliotropium europaeum,0.0037735849056603774
Hypochaeris radicata,0.0037735849056603774
Daphne,0.0037735849056603774
Convolvulus,0.0037735849056603774
Scorzonera,0.0037735849056603774
Centaurea,0.0037735849056603774
Kalmia polifolia,0.0037735849056603774
Scabiosa atropurpurea,0.0037735849056603774
Cistus parviflorus,0.0037735849056603774
Vernonia,0.0037735849056603774
Sanguinaria canadensis,0.0037735849056603774
Malcolmia chia,0.0037735849056603774
Croton,0.0037735849056603774
Ornithogalum,0.0037735849056603774
Cardaria draba,0.0037735849056603774
Abutilon theophrasti,0.0018867924528301887
Physalis hispida,0.0018867924528301887
Phthirusa,0.0018867924528301887
Craterispermum microdon,0.0018867924528301887
Holodiscus dumosus,0.0018867924528301887
Thespesia populnea,0.0018867924528301887
Stevia myriadenia,0.0018867924528301887
Excoecaria,0.0018867924528301887
Asclepias hallii,0.0018867924528301887
Smilax anceps,0.0018867924528301887
